	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d
	LEFT FOOT ON	RIGHT FOOT ON	ANALOGTIME	FRAMES	TIME
	EVENT_LABEL	EVENT_LABEL	FRAME_NUMBERS	FRAME_NUMBERS	FRAME_NUMBERS
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	X	X	X	X
3328			22.457251	3328	22.457251
3329			22.464001	3329	22.464001
3330			22.470751	3330	22.470751
3331			22.477501	3331	22.477501
3332			22.484251	3332	22.484251
3333			22.490999	3333	22.490999
3334			22.497749	3334	22.497749
3335			22.504499	3335	22.504499
3336			22.51125	3336	22.51125
3337			22.518	3337	22.518
3338			22.52475	3338	22.52475
3339			22.5315	3339	22.5315
3340			22.53825	3340	22.53825
3341			22.545	3341	22.545
3342			22.55175	3342	22.55175
3343			22.5585	3343	22.5585
3344			22.56525	3344	22.56525
3345			22.572001	3345	22.572001
3346			22.578751	3346	22.578751
3347			22.585501	3347	22.585501
3348			22.592251	3348	22.592251
3349			22.599001	3349	22.599001
3350			22.605751	3350	22.605751
3351			22.612499	3351	22.612499
3352			22.619249	3352	22.619249
3353			22.625999	3353	22.625999
3354			22.63275	3354	22.63275
3355			22.6395	3355	22.6395
3356			22.64625	3356	22.64625
3357			22.653	3357	22.653
3358			22.65975	3358	22.65975
3359			22.6665	3359	22.6665
3360			22.67325	3360	22.67325
3361			22.68	3361	22.68
3362			22.68675	3362	22.68675
3363			22.693501	3363	22.693501
3364			22.700251	3364	22.700251
3365			22.707001	3365	22.707001
3366			22.713751	3366	22.713751
3367			22.720501	3367	22.720501
3368			22.727249	3368	22.727249
3369			22.733999	3369	22.733999
3370			22.740749	3370	22.740749
3371			22.747499	3371	22.747499
3372			22.75425	3372	22.75425
3373			22.761	3373	22.761
3374			22.76775	3374	22.76775
3375			22.7745	3375	22.7745
3376			22.78125	3376	22.78125
3377			22.788	3377	22.788
3378			22.79475	3378	22.79475
3379			22.8015	3379	22.8015
3380			22.80825	3380	22.80825
3381			22.815001	3381	22.815001
3382			22.821751	3382	22.821751
3383			22.828501	3383	22.828501
3384			22.835251	3384	22.835251
3385			22.842001	3385	22.842001
3386			22.848749	3386	22.848749
3387			22.855499	3387	22.855499
3388			22.862249	3388	22.862249
3389			22.868999	3389	22.868999
3390			22.87575	3390	22.87575
3391			22.8825	3391	22.8825
3392			22.88925	3392	22.88925
3393			22.896	3393	22.896
3394			22.90275	3394	22.90275
3395			22.9095	3395	22.9095
3396			22.91625	3396	22.91625
3397			22.923	3397	22.923
3398			22.92975	3398	22.92975
3399			22.936501	3399	22.936501
3400			22.943251	3400	22.943251
3401			22.950001	3401	22.950001
3402			22.956751	3402	22.956751
3403			22.963501	3403	22.963501
3404			22.970249	3404	22.970249
3405			22.976999	3405	22.976999
3406			22.983749	3406	22.983749
3407			22.990499	3407	22.990499
3408			22.99725	3408	22.99725
3409			23.004	3409	23.004
3410			23.01075	3410	23.01075
3411			23.0175	3411	23.0175
3412			23.02425	3412	23.02425
3413			23.031	3413	23.031
3414			23.03775	3414	23.03775
3415			23.0445	3415	23.0445
3416			23.05125	3416	23.05125
3417			23.058001	3417	23.058001
3418			23.064751	3418	23.064751
3419			23.071501	3419	23.071501
3420			23.078251	3420	23.078251
3421			23.085001	3421	23.085001
3422			23.091749	3422	23.091749
3423			23.098499	3423	23.098499
3424			23.105249	3424	23.105249
3425			23.112	3425	23.112
3426			23.11875	3426	23.11875
3427			23.1255	3427	23.1255
3428			23.13225	3428	23.13225
3429			23.139	3429	23.139
3430			23.14575	3430	23.14575
3431			23.1525	3431	23.1525
3432			23.15925	3432	23.15925
3433			23.166	3433	23.166
3434			23.17275	3434	23.17275
3435			23.179501	3435	23.179501
3436			23.186251	3436	23.186251
3437			23.193001	3437	23.193001
3438			23.199751	3438	23.199751
3439			23.206501	3439	23.206501
3440			23.213249	3440	23.213249
3441			23.219999	3441	23.219999
3442			23.226749	3442	23.226749
3443			23.2335	3443	23.2335
3444			23.24025	3444	23.24025
3445			23.247	3445	23.247
3446			23.25375	3446	23.25375
3447			23.2605	3447	23.2605
3448			23.26725	3448	23.26725
3449			23.274	3449	23.274
3450			23.28075	3450	23.28075
3451			23.2875	3451	23.2875
3452			23.29425	3452	23.29425
3453			23.301001	3453	23.301001
3454			23.307751	3454	23.307751
3455			23.314501	3455	23.314501
3456			23.321251	3456	23.321251
3457			23.328001	3457	23.328001
3458			23.334749	3458	23.334749
3459			23.341499	3459	23.341499
3460			23.348249	3460	23.348249
3461			23.355	3461	23.355
3462			23.36175	3462	23.36175
3463			23.3685	3463	23.3685
3464			23.37525	3464	23.37525
3465			23.382	3465	23.382
3466			23.38875	3466	23.38875
3467			23.3955	3467	23.3955
3468			23.40225	3468	23.40225
3469			23.409	3469	23.409
3470			23.415751	3470	23.415751
3471			23.422501	3471	23.422501
3472			23.429251	3472	23.429251
3473			23.436001	3473	23.436001
3474			23.442751	3474	23.442751
3475			23.449501	3475	23.449501
3476			23.456249	3476	23.456249
3477			23.462999	3477	23.462999
3478			23.469749	3478	23.469749
3479			23.4765	3479	23.4765
3480			23.48325	3480	23.48325
3481			23.49	3481	23.49
3482			23.49675	3482	23.49675
3483			23.5035	3483	23.5035
3484			23.51025	3484	23.51025
3485			23.517	3485	23.517
3486			23.52375	3486	23.52375
3487			23.5305	3487	23.5305
3488			23.537251	3488	23.537251
3489			23.544001	3489	23.544001
3490			23.550751	3490	23.550751
3491			23.557501	3491	23.557501
3492			23.564251	3492	23.564251
3493			23.570999	3493	23.570999
3494			23.577749	3494	23.577749
3495			23.584499	3495	23.584499
3496			23.591249	3496	23.591249
3497			23.598	3497	23.598
3498			23.60475	3498	23.60475
3499			23.6115	3499	23.6115
3500			23.61825	3500	23.61825
3501			23.625	3501	23.625
3502			23.63175	3502	23.63175
3503			23.6385	3503	23.6385
3504			23.64525	3504	23.64525
3505			23.652	3505	23.652
3506			23.658751	3506	23.658751
3507			23.665501	3507	23.665501
3508			23.672251	3508	23.672251
3509			23.679001	3509	23.679001
3510			23.685751	3510	23.685751
3511			23.692499	3511	23.692499
3512			23.699249	3512	23.699249
3513			23.705999	3513	23.705999
3514			23.712749	3514	23.712749
3515			23.7195	3515	23.7195
3516			23.72625	3516	23.72625
3517			23.733	3517	23.733
3518			23.73975	3518	23.73975
3519			23.7465	3519	23.7465
3520			23.75325	3520	23.75325
3521			23.76	3521	23.76
3522			23.76675	3522	23.76675
3523			23.7735	3523	23.7735
3524			23.780251	3524	23.780251
3525			23.787001	3525	23.787001
3526			23.793751	3526	23.793751
3527			23.800501	3527	23.800501
3528			23.807251	3528	23.807251
3529			23.813999	3529	23.813999
3530			23.820749	3530	23.820749
3531			23.827499	3531	23.827499
3532			23.834249	3532	23.834249
3533			23.841	3533	23.841
3534			23.84775	3534	23.84775
3535			23.8545	3535	23.8545
3536			23.86125	3536	23.86125
3537			23.868	3537	23.868
3538			23.87475	3538	23.87475
3539			23.8815	3539	23.8815
3540			23.88825	3540	23.88825
3541			23.895	3541	23.895
3542			23.901751	3542	23.901751
3543			23.908501	3543	23.908501
3544			23.915251	3544	23.915251
3545			23.922001	3545	23.922001
3546			23.928751	3546	23.928751
3547			23.935499	3547	23.935499
3548			23.942249	3548	23.942249
3549			23.948999	3549	23.948999
3550			23.95575	3550	23.95575
3551			23.9625	3551	23.9625
3552			23.96925	3552	23.96925
3553			23.976	3553	23.976
3554			23.98275	3554	23.98275
3555			23.9895	3555	23.9895
3556			23.99625	3556	23.99625
3557			24.003	3557	24.003
3558			24.00975	3558	24.00975
3559			24.0165	3559	24.0165
3560			24.023251	3560	24.023251
3561			24.030001	3561	24.030001
3562			24.036751	3562	24.036751
3563			24.043501	3563	24.043501
3564			24.050251	3564	24.050251
3565			24.056999	3565	24.056999
3566			24.063749	3566	24.063749
3567			24.070499	3567	24.070499
3568			24.07725	3568	24.07725
3569			24.084	3569	24.084
3570			24.09075	3570	24.09075
3571			24.0975	3571	24.0975
3572			24.10425	3572	24.10425
3573			24.111	3573	24.111
3574			24.11775	3574	24.11775
3575			24.1245	3575	24.1245
3576			24.13125	3576	24.13125
3577			24.138	3577	24.138
3578			24.144751	3578	24.144751
3579			24.151501	3579	24.151501
3580			24.158251	3580	24.158251
3581			24.165001	3581	24.165001
3582			24.171751	3582	24.171751
3583			24.178499	3583	24.178499
3584			24.185249	3584	24.185249
3585			24.191999	3585	24.191999
3586			24.19875	3586	24.19875
3587			24.2055	3587	24.2055
3588			24.21225	3588	24.21225
3589			24.219	3589	24.219
3590			24.22575	3590	24.22575
3591			24.2325	3591	24.2325
3592			24.23925	3592	24.23925
3593			24.246	3593	24.246
3594			24.25275	3594	24.25275
3595			24.259501	3595	24.259501
3596			24.266251	3596	24.266251
3597			24.273001	3597	24.273001
3598			24.279751	3598	24.279751
3599			24.286501	3599	24.286501
3600			24.293251	3600	24.293251
3601			24.299999	3601	24.299999
3602			24.306749	3602	24.306749
3603			24.313499	3603	24.313499
3604			24.32025	3604	24.32025
3605			24.327	3605	24.327
3606			24.33375	3606	24.33375
3607			24.3405	3607	24.3405
3608			24.34725	3608	24.34725
3609			24.354	3609	24.354
3610			24.36075	3610	24.36075
3611			24.3675	3611	24.3675
3612			24.37425	3612	24.37425
3613			24.381001	3613	24.381001
3614			24.387751	3614	24.387751
3615			24.394501	3615	24.394501
3616			24.401251	3616	24.401251
3617			24.408001	3617	24.408001
3618			24.414749	3618	24.414749
3619			24.421499	3619	24.421499
3620			24.428249	3620	24.428249
3621			24.434999	3621	24.434999
3622			24.44175	3622	24.44175
3623			24.4485	3623	24.4485
3624			24.45525	3624	24.45525
3625			24.462	3625	24.462
3626			24.46875	3626	24.46875
3627			24.4755	3627	24.4755
3628			24.48225	3628	24.48225
3629			24.489	3629	24.489
3630			24.49575	3630	24.49575
3631			24.502501	3631	24.502501
3632			24.509251	3632	24.509251
3633			24.516001	3633	24.516001
3634			24.522751	3634	24.522751
3635			24.529501	3635	24.529501
3636			24.536249	3636	24.536249
3637			24.542999	3637	24.542999
3638			24.549749	3638	24.549749
3639			24.556499	3639	24.556499
3640			24.56325	3640	24.56325
3641			24.57	3641	24.57
3642			24.57675	3642	24.57675
3643			24.5835	3643	24.5835
3644			24.59025	3644	24.59025
3645			24.597	3645	24.597
3646			24.60375	3646	24.60375
3647			24.6105	3647	24.6105
3648			24.61725	3648	24.61725
3649			24.624001	3649	24.624001
3650			24.630751	3650	24.630751
3651			24.637501	3651	24.637501
3652			24.644251	3652	24.644251
3653			24.651001	3653	24.651001
3654			24.657749	3654	24.657749
3655			24.664499	3655	24.664499
3656			24.671249	3656	24.671249
3657			24.677999	3657	24.677999
3658			24.68475	3658	24.68475
3659			24.6915	3659	24.6915
3660			24.69825	3660	24.69825
3661			24.705	3661	24.705
3662			24.71175	3662	24.71175
3663			24.7185	3663	24.7185
3664			24.72525	3664	24.72525
3665			24.732	3665	24.732
3666			24.73875	3666	24.73875
3667			24.745501	3667	24.745501
3668			24.752251	3668	24.752251
3669			24.759001	3669	24.759001
3670			24.765751	3670	24.765751
3671			24.772501	3671	24.772501
3672			24.779249	3672	24.779249
3673			24.785999	3673	24.785999
3674			24.792749	3674	24.792749
3675			24.7995	3675	24.7995
3676			24.80625	3676	24.80625
3677			24.813	3677	24.813
3678			24.81975	3678	24.81975
3679			24.8265	3679	24.8265
3680			24.83325	3680	24.83325
3681			24.84	3681	24.84
3682			24.84675	3682	24.84675
3683			24.8535	3683	24.8535
3684			24.86025	3684	24.86025
3685			24.867001	3685	24.867001
3686			24.873751	3686	24.873751
3687			24.880501	3687	24.880501
3688			24.887251	3688	24.887251
3689			24.894001	3689	24.894001
3690			24.900749	3690	24.900749
3691			24.907499	3691	24.907499
3692			24.914249	3692	24.914249
3693			24.921	3693	24.921
3694			24.92775	3694	24.92775
3695			24.9345	3695	24.9345
3696			24.94125	3696	24.94125
3697			24.948	3697	24.948
3698			24.95475	3698	24.95475
3699			24.9615	3699	24.9615
3700			24.96825	3700	24.96825
3701			24.975	3701	24.975
3702			24.98175	3702	24.98175
3703			24.988501	3703	24.988501
3704			24.995251	3704	24.995251
3705			25.002001	3705	25.002001
3706			25.008751	3706	25.008751
3707			25.015501	3707	25.015501
3708			25.022249	3708	25.022249
3709			25.028999	3709	25.028999
3710			25.035749	3710	25.035749
3711			25.0425	3711	25.0425
3712			25.04925	3712	25.04925
3713			25.056	3713	25.056
3714			25.06275	3714	25.06275
3715			25.0695	3715	25.0695
3716			25.07625	3716	25.07625
3717			25.083	3717	25.083
3718			25.08975	3718	25.08975
3719			25.0965	3719	25.0965
3720			25.103251	3720	25.103251
3721			25.110001	3721	25.110001
3722			25.116751	3722	25.116751
3723			25.123501	3723	25.123501
3724			25.130251	3724	25.130251
3725			25.137001	3725	25.137001
3726			25.143749	3726	25.143749
3727			25.150499	3727	25.150499
3728			25.157249	3728	25.157249
3729			25.164	3729	25.164
3730			25.17075	3730	25.17075
3731			25.1775	3731	25.1775
3732			25.18425	3732	25.18425
3733			25.191	3733	25.191
3734			25.19775	3734	25.19775
3735			25.2045	3735	25.2045
3736			25.21125	3736	25.21125
3737			25.218	3737	25.218
3738			25.224751	3738	25.224751
3739			25.231501	3739	25.231501
3740			25.238251	3740	25.238251
3741			25.245001	3741	25.245001
3742			25.251751	3742	25.251751
3743			25.258499	3743	25.258499
3744			25.265249	3744	25.265249
3745			25.271999	3745	25.271999
3746			25.278749	3746	25.278749
3747			25.2855	3747	25.2855
3748			25.29225	3748	25.29225
3749			25.299	3749	25.299
3750			25.30575	3750	25.30575
3751			25.3125	3751	25.3125
3752			25.31925	3752	25.31925
3753			25.326	3753	25.326
3754			25.33275	3754	25.33275
3755			25.3395	3755	25.3395
3756			25.346251	3756	25.346251
3757			25.353001	3757	25.353001
3758			25.359751	3758	25.359751
3759			25.366501	3759	25.366501
3760			25.373251	3760	25.373251
3761			25.379999	3761	25.379999
3762			25.386749	3762	25.386749
3763			25.393499	3763	25.393499
3764			25.400249	3764	25.400249
3765			25.407	3765	25.407
3766			25.41375	3766	25.41375
3767			25.4205	3767	25.4205
3768			25.42725	3768	25.42725
3769			25.434	3769	25.434
3770			25.44075	3770	25.44075
3771			25.4475	3771	25.4475
3772			25.45425	3772	25.45425
3773			25.461	3773	25.461
3774			25.467751	3774	25.467751
3775			25.474501	3775	25.474501
3776			25.481251	3776	25.481251
3777			25.488001	3777	25.488001
3778			25.494751	3778	25.494751
3779			25.501499	3779	25.501499
3780			25.508249	3780	25.508249
3781			25.514999	3781	25.514999
3782			25.521749	3782	25.521749
3783			25.5285	3783	25.5285
3784			25.53525	3784	25.53525
3785			25.542	3785	25.542
3786			25.54875	3786	25.54875
3787			25.5555	3787	25.5555
3788			25.56225	3788	25.56225
3789			25.569	3789	25.569
3790			25.57575	3790	25.57575
3791			25.5825	3791	25.5825
3792			25.589251	3792	25.589251
3793			25.596001	3793	25.596001
3794			25.602751	3794	25.602751
3795			25.609501	3795	25.609501
3796			25.616251	3796	25.616251
3797			25.622999	3797	25.622999
3798			25.629749	3798	25.629749
3799			25.636499	3799	25.636499
3800			25.64325	3800	25.64325
3801			25.65	3801	25.65
3802			25.65675	3802	25.65675
3803			25.6635	3803	25.6635
3804			25.67025	3804	25.67025
3805			25.677	3805	25.677
3806			25.68375	3806	25.68375
3807			25.6905	3807	25.6905
3808			25.69725	3808	25.69725
3809			25.704	3809	25.704
3810			25.710751	3810	25.710751
3811			25.717501	3811	25.717501
3812			25.724251	3812	25.724251
3813			25.731001	3813	25.731001
3814			25.737751	3814	25.737751
3815			25.744499	3815	25.744499
3816			25.751249	3816	25.751249
3817			25.757999	3817	25.757999
3818			25.76475	3818	25.76475
3819			25.7715	3819	25.7715
3820			25.77825	3820	25.77825
3821			25.785	3821	25.785
3822			25.79175	3822	25.79175
3823			25.7985	3823	25.7985
3824			25.80525	3824	25.80525
3825			25.812	3825	25.812
3826			25.81875	3826	25.81875
3827			25.8255	3827	25.8255
3828			25.832251	3828	25.832251
3829			25.839001	3829	25.839001
3830			25.845751	3830	25.845751
3831			25.852501	3831	25.852501
3832			25.859251	3832	25.859251
3833			25.865999	3833	25.865999
3834			25.872749	3834	25.872749
3835			25.879499	3835	25.879499
3836			25.88625	3836	25.88625
3837			25.893	3837	25.893
3838			25.89975	3838	25.89975
3839			25.9065	3839	25.9065
3840			25.91325	3840	25.91325
3841			25.92	3841	25.92
3842			25.92675	3842	25.92675
3843			25.9335	3843	25.9335
3844			25.94025	3844	25.94025
3845			25.947001	3845	25.947001
3846			25.953751	3846	25.953751
3847			25.960501	3847	25.960501
3848			25.967251	3848	25.967251
3849			25.974001	3849	25.974001
3850			25.980751	3850	25.980751
3851			25.987499	3851	25.987499
3852			25.994249	3852	25.994249
3853			26.000999	3853	26.000999
3854			26.00775	3854	26.00775
3855			26.0145	3855	26.0145
3856			26.02125	3856	26.02125
3857			26.028	3857	26.028
3858			26.03475	3858	26.03475
3859			26.0415	3859	26.0415
3860			26.04825	3860	26.04825
3861			26.055	3861	26.055
3862			26.06175	3862	26.06175
3863			26.068501	3863	26.068501
3864			26.075251	3864	26.075251
3865			26.082001	3865	26.082001
3866			26.088751	3866	26.088751
3867			26.095501	3867	26.095501
3868			26.102251	3868	26.102251
3869			26.108999	3869	26.108999
3870			26.115749	3870	26.115749
3871			26.122499	3871	26.122499
3872			26.12925	3872	26.12925
3873			26.136	3873	26.136
3874			26.14275	3874	26.14275
3875			26.1495	3875	26.1495
3876			26.15625	3876	26.15625
3877			26.163	3877	26.163
3878			26.16975	3878	26.16975
3879			26.1765	3879	26.1765
3880			26.18325	3880	26.18325
3881			26.190001	3881	26.190001
3882			26.196751	3882	26.196751
3883			26.203501	3883	26.203501
3884			26.210251	3884	26.210251
3885			26.217001	3885	26.217001
3886			26.223749	3886	26.223749
3887			26.230499	3887	26.230499
3888			26.237249	3888	26.237249
3889			26.243999	3889	26.243999
3890			26.25075	3890	26.25075
3891			26.2575	3891	26.2575
3892			26.26425	3892	26.26425
3893			26.271	3893	26.271
3894			26.27775	3894	26.27775
3895			26.2845	3895	26.2845
3896			26.29125	3896	26.29125
3897			26.298	3897	26.298
3898			26.30475	3898	26.30475
3899			26.311501	3899	26.311501
3900			26.318251	3900	26.318251
3901			26.325001	3901	26.325001
3902			26.331751	3902	26.331751
3903			26.338501	3903	26.338501
3904			26.345249	3904	26.345249
3905			26.351999	3905	26.351999
3906			26.358749	3906	26.358749
3907			26.365499	3907	26.365499
3908			26.37225	3908	26.37225
3909			26.379	3909	26.379
3910			26.38575	3910	26.38575
3911			26.3925	3911	26.3925
3912			26.39925	3912	26.39925
3913			26.406	3913	26.406
3914			26.41275	3914	26.41275
3915			26.4195	3915	26.4195
3916			26.42625	3916	26.42625
3917			26.433001	3917	26.433001
3918			26.439751	3918	26.439751
3919			26.446501	3919	26.446501
3920			26.453251	3920	26.453251
3921			26.460001	3921	26.460001
3922			26.466749	3922	26.466749
3923			26.473499	3923	26.473499
3924			26.480249	3924	26.480249
3925			26.487	3925	26.487
3926			26.49375	3926	26.49375
3927			26.5005	3927	26.5005
3928			26.50725	3928	26.50725
3929			26.514	3929	26.514
3930			26.52075	3930	26.52075
3931			26.5275	3931	26.5275
3932			26.53425	3932	26.53425
3933			26.541	3933	26.541
3934			26.54775	3934	26.54775
3935			26.554501	3935	26.554501
3936			26.561251	3936	26.561251
3937			26.568001	3937	26.568001
3938			26.574751	3938	26.574751
3939			26.581501	3939	26.581501
3940			26.588249	3940	26.588249
3941			26.594999	3941	26.594999
3942			26.601749	3942	26.601749
3943			26.6085	3943	26.6085
3944			26.61525	3944	26.61525
3945			26.622	3945	26.622
3946			26.62875	3946	26.62875
3947			26.6355	3947	26.6355
3948			26.64225	3948	26.64225
3949			26.649	3949	26.649
3950			26.65575	3950	26.65575
3951			26.6625	3951	26.6625
3952			26.66925	3952	26.66925
3953			26.676001	3953	26.676001
3954			26.682751	3954	26.682751
3955			26.689501	3955	26.689501
3956			26.696251	3956	26.696251
3957			26.703001	3957	26.703001
3958			26.709749	3958	26.709749
3959			26.716499	3959	26.716499
3960			26.723249	3960	26.723249
3961			26.73	3961	26.73
3962			26.73675	3962	26.73675
3963			26.7435	3963	26.7435
3964			26.75025	3964	26.75025
3965			26.757	3965	26.757
3966			26.76375	3966	26.76375
3967			26.7705	3967	26.7705
3968			26.77725	3968	26.77725
3969			26.784	3969	26.784
3970			26.790751	3970	26.790751
3971			26.797501	3971	26.797501
3972			26.804251	3972	26.804251
3973			26.811001	3973	26.811001
3974			26.817751	3974	26.817751
3975			26.824501	3975	26.824501
3976			26.831249	3976	26.831249
3977			26.837999	3977	26.837999
3978			26.844749	3978	26.844749
3979			26.8515	3979	26.8515
3980			26.85825	3980	26.85825
3981			26.865	3981	26.865
3982			26.87175	3982	26.87175
3983			26.8785	3983	26.8785
3984			26.88525	3984	26.88525
3985			26.892	3985	26.892
3986			26.89875	3986	26.89875
3987			26.9055	3987	26.9055
3988			26.912251	3988	26.912251
3989			26.919001	3989	26.919001
3990			26.925751	3990	26.925751
3991			26.932501	3991	26.932501
3992			26.939251	3992	26.939251
3993			26.946001	3993	26.946001
3994			26.952749	3994	26.952749
3995			26.959499	3995	26.959499
3996			26.966249	3996	26.966249
3997			26.973	3997	26.973
3998			26.97975	3998	26.97975
3999			26.9865	3999	26.9865
4000			26.99325	4000	26.99325
4001			27	4001	27
4002			27.00675	4002	27.00675
4003			27.0135	4003	27.0135
4004			27.02025	4004	27.02025
4005			27.027	4005	27.027
4006			27.033751	4006	27.033751
4007			27.040501	4007	27.040501
4008			27.047251	4008	27.047251
4009			27.054001	4009	27.054001
4010			27.060751	4010	27.060751
4011			27.067499	4011	27.067499
4012			27.074249	4012	27.074249
4013			27.080999	4013	27.080999
4014			27.087749	4014	27.087749
4015			27.0945	4015	27.0945
4016			27.10125	4016	27.10125
4017			27.108	4017	27.108
4018			27.11475	4018	27.11475
4019			27.1215	4019	27.1215
4020			27.12825	4020	27.12825
4021			27.135	4021	27.135
4022			27.14175	4022	27.14175
4023			27.1485	4023	27.1485
4024			27.155251	4024	27.155251
4025			27.162001	4025	27.162001
4026			27.168751	4026	27.168751
4027			27.175501	4027	27.175501
4028			27.182251	4028	27.182251
4029			27.188999	4029	27.188999
4030			27.195749	4030	27.195749
4031			27.202499	4031	27.202499
4032			27.209249	4032	27.209249
4033			27.216	4033	27.216
4034			27.22275	4034	27.22275
4035			27.2295	4035	27.2295
4036			27.23625	4036	27.23625
4037			27.243	4037	27.243
4038			27.24975	4038	27.24975
4039			27.2565	4039	27.2565
4040			27.26325	4040	27.26325
4041			27.27	4041	27.27
4042			27.276751	4042	27.276751
4043			27.283501	4043	27.283501
4044			27.290251	4044	27.290251
4045			27.297001	4045	27.297001
4046			27.303751	4046	27.303751
4047			27.310499	4047	27.310499
4048			27.317249	4048	27.317249
4049			27.323999	4049	27.323999
4050			27.33075	4050	27.33075
4051			27.3375	4051	27.3375
4052			27.34425	4052	27.34425
4053			27.351	4053	27.351
4054			27.35775	4054	27.35775
4055			27.3645	4055	27.3645
4056			27.37125	4056	27.37125
4057			27.378	4057	27.378
4058			27.38475	4058	27.38475
4059			27.3915	4059	27.3915
4060			27.398251	4060	27.398251
4061			27.405001	4061	27.405001
4062			27.411751	4062	27.411751
4063			27.418501	4063	27.418501
4064			27.425251	4064	27.425251
4065			27.431999	4065	27.431999
4066			27.438749	4066	27.438749
4067			27.445499	4067	27.445499
4068			27.45225	4068	27.45225
4069			27.459	4069	27.459
4070			27.46575	4070	27.46575
4071			27.4725	4071	27.4725
4072			27.47925	4072	27.47925
4073			27.486	4073	27.486
4074			27.49275	4074	27.49275
4075			27.4995	4075	27.4995
4076			27.50625	4076	27.50625
4077			27.513	4077	27.513
4078			27.519751	4078	27.519751
4079			27.526501	4079	27.526501
4080			27.533251	4080	27.533251
4081			27.540001	4081	27.540001
4082			27.546751	4082	27.546751
4083			27.553499	4083	27.553499
4084			27.560249	4084	27.560249
4085			27.566999	4085	27.566999
4086			27.57375	4086	27.57375
4087			27.5805	4087	27.5805
4088			27.58725	4088	27.58725
4089			27.594	4089	27.594
4090			27.60075	4090	27.60075
4091			27.6075	4091	27.6075
4092			27.61425	4092	27.61425
4093			27.621	4093	27.621
4094			27.62775	4094	27.62775
4095			27.634501	4095	27.634501
4096			27.641251	4096	27.641251
4097			27.648001	4097	27.648001
4098			27.654751	4098	27.654751
4099			27.661501	4099	27.661501
4100			27.668251	4100	27.668251
4101			27.674999	4101	27.674999
4102			27.681749	4102	27.681749
4103			27.688499	4103	27.688499
4104			27.69525	4104	27.69525
4105			27.702	4105	27.702
4106			27.70875	4106	27.70875
4107			27.7155	4107	27.7155
4108			27.72225	4108	27.72225
4109			27.729	4109	27.729
4110			27.73575	4110	27.73575
4111			27.7425	4111	27.7425
4112			27.74925	4112	27.74925
4113			27.756001	4113	27.756001
4114			27.762751	4114	27.762751
4115			27.769501	4115	27.769501
4116			27.776251	4116	27.776251
4117			27.783001	4117	27.783001
4118			27.789751	4118	27.789751
4119			27.796499	4119	27.796499
4120			27.803249	4120	27.803249
4121			27.809999	4121	27.809999
4122			27.81675	4122	27.81675
4123			27.8235	4123	27.8235
4124			27.83025	4124	27.83025
4125			27.837	4125	27.837
4126			27.84375	4126	27.84375
4127			27.8505	4127	27.8505
4128			27.85725	4128	27.85725
4129			27.864	4129	27.864
4130			27.87075	4130	27.87075
4131			27.877501	4131	27.877501
4132			27.884251	4132	27.884251
4133			27.891001	4133	27.891001
4134			27.897751	4134	27.897751
4135			27.904501	4135	27.904501
4136			27.911249	4136	27.911249
4137			27.917999	4137	27.917999
4138			27.924749	4138	27.924749
4139			27.931499	4139	27.931499
4140			27.93825	4140	27.93825
4141			27.945	4141	27.945
4142			27.95175	4142	27.95175
4143			27.9585	4143	27.9585
4144			27.96525	4144	27.96525
4145			27.972	4145	27.972
4146			27.97875	4146	27.97875
4147			27.9855	4147	27.9855
4148			27.99225	4148	27.99225
4149			27.999001	4149	27.999001
4150			28.005751	4150	28.005751
4151			28.012501	4151	28.012501
4152			28.019251	4152	28.019251
4153			28.026001	4153	28.026001
4154			28.032749	4154	28.032749
4155			28.039499	4155	28.039499
4156			28.046249	4156	28.046249
4157			28.052999	4157	28.052999
4158			28.05975	4158	28.05975
4159			28.0665	4159	28.0665
4160			28.07325	4160	28.07325
4161			28.08	4161	28.08
4162			28.08675	4162	28.08675
4163			28.0935	4163	28.0935
4164			28.10025	4164	28.10025
4165			28.107	4165	28.107
4166			28.11375	4166	28.11375
4167			28.120501	4167	28.120501
4168			28.127251	4168	28.127251
4169			28.134001	4169	28.134001
4170			28.140751	4170	28.140751
